DeltaG_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
DeltaG_Variability	EX_cpd_h2s[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_h[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_hdcan[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ile-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_indole[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_inoshp[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_inospp1[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_k[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_lac-D[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_lac-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_leu-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_lys-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_mal-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_malt[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_malthp[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_malthx[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_maltpt[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_malttr[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_maltttr[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_met-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_mg2[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_mn2[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_mobd[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_na1[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_nh4[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_nmn[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_no2[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_no3[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_o2[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ocdcan[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_pi[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_pmcoa[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ppa[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_pro-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ptrc[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_pyr[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_rib-d[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ser-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_so3[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_so4[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_succ[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_sucr[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_thr-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_thymd[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_tma[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_tmao[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_trehalose[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_trp-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_tsul[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ttdcan[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_tttnt[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_tyr-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_ura[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_urea[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_uri[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_val-L[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	EX_cpd_xan[e]	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FAO4	-661.3492361581712	-490.129628246844	171.219607911	-659.54125215994	-530.5806134398242	128.96063872	-660.3838843656154	-521.886330522535	138.497553843	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FAO5	-780.0712120001878	-583.8061371552794	196.265074845	-779.0976131912614	-632.0392383139549	147.058374877	-779.7646970207543	-621.7650200107847	157.99967701	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FAO6	-898.7931878432046	-677.4826460647149	221.310541778	-898.6539742235824	-733.4978631886063	165.156111035	-899.1455096768932	-721.6437095000344	177.501800177	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FAO7	-1000.0000000000001	-771.1591549731505	228.840845027	-1000.0000000000003	-834.9564880624978	165.043511938	-1000.0000000000003	-821.522398988284	178.477601012	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL == 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FBA	0.0	30.9618	30.9618	-7.7441	31.9849	39.729	-10.1093	32.1382	42.2475	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FBP	-46.42415307071019	-10.709360980935456	35.7147920898	-39.257493987186294	-8.623846271888699	30.6336477153	-40.82810876263419	-7.6758850405037915	33.1522237221	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FCLT	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FDH10	-112.31720635844302	-42.25655461732653	70.0606517411	-113.70754849780751	-40.86621147819248	72.8413370196	-114.33952365206412	-40.23423632393547	74.1052873281	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FDH9	-50.21740213444302	19.84325060644302	70.0606527409	-51.607744273807526	21.233592745807524	72.8413370196	-52.23971942806412	21.86556790006414	74.1052873281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FE2abc	-88.20294330169668	-50.16118743367781	38.041755868	-75.81026764947825	-47.88987999531126	27.9203876542	-77.12831531334035	-46.85856464385702	30.2697506695	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FE3abc	-101.6139836961678	-43.5817651076038	58.0322185886	-89.53170863439759	-40.91252983439348	48.6191788	-90.9817781388077	-39.70088675461298	51.2808913842	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FFSD	-59.20014373902499	-13.855808472420467	45.3443352666	-60.94827691553206	-13.51842693988078	47.4298499757	-61.74288290485347	-13.365071697817285	48.377811207	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FGLU	-62.26147998270066	-14.905291220220448	47.3561887625	-68.12269434393207	-14.567909687680775	53.5547846563	-68.91730033325348	-14.414554445617291	54.5027458876	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FMETTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FMNAT	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FMNRDDMBZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FMNRx	-41.28868886064302	4.15742410325479	45.4461129639	-32.81140132550509	6.917605039797458	39.7290063653	-34.075349634262025	8.172232737877486	42.2475823721	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FNOR	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FORt	-17.5152	17.5152	35.0304	0.0	18.2103	18.2103	0.0	18.5263	18.5263	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FRD10	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FRD11	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	FRD8	-103.18537340224302	-33.12471866135698	70.0606547409	-104.5757165416075	-31.734375521992483	72.8413410196	-105.20769069586413	-31.10240136773588	74.1052893281	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FRD9	-41.085569178253024	28.97508556263302	70.0606547409	-42.47591231761752	30.36542870199752	72.8413410196	-43.10788647187413	30.99740285625412	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FRTT	-126.99910728744304	-70.74932434544522	56.249782942	-128.38945042704714	-72.10427673446857	56.2851736926	-129.02142458106417	-70.84498873105215	58.17643585	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FRUK	-43.694737990677694	-6.355586326792617	37.3391516639	-43.75021290251301	-6.4920908911463595	37.2581220114	-45.717055284298795	-5.663795392106774	40.0532598922	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FTHFD	-67.087389415885	-37.04036571456369	30.0470237013	-59.9293324072475	-33.58501320833877	26.3443191989	-61.183960105327486	-32.01439843313047	29.1695616722	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FTHFL	-35.4610723513413	-9.99999993922529e-07	35.4610713513	-26.344320198669124	-9.999999903698154e-07	26.3443191987	-29.169562672197014	-9.99756260000595e-07	29.1695616724	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FUM	-3.7711	-0.0	3.7711	-5.5193	-0.0	5.5193	-6.3139	15.171	21.4849	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	FUMACA	-96.036255855585	-60.590175141026535	35.4460807146	-97.78438903209205	-59.19983200165288	38.5845570304	-98.57899502165719	-58.56785784739214	40.0111371743	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	FUMt4_2	-28.1271929919567	17.930916029106506	46.0581090211	-23.726943590677433	20.374220775295832	44.101164366	-50.37949806365015	21.484813841745524	71.8643119054	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G1PACT	-59.162420941463026	-2.5560534424354557	56.606367499	-60.552764080827515	-8.990703121270801	51.5620609596	-61.184738235084126	-7.498026557442664	53.6867116776	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	G1PCT	-32.5559	16.4928	49.0487	-33.9462	15.1378	49.084	-34.5782	16.3971	50.9753	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G1PTMT	-29.19109901919302	19.857528133744783	49.0486271529	-30.581442158557525	18.502575744721444	49.0840179033	-31.21341631281412	19.761863748137838	50.975280061	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G1SATi	-26.83700723652152	-9.999999974752427e-07	26.8370062365	-27.53217880620377	-9.999999974752427e-07	27.5321778062	-27.848165883332072	-9.999999974752427e-07	27.8481648833	04CL < 15CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	G35DP	-58.075795752985016	-19.341176496208718	38.7346192568	-59.82392892973168	-21.74909049205685	38.0748384377	-60.618534918813495	-20.968421400833563	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	G3PD2	5.658	55.476	49.818	3.7412	46.6766	42.9354	2.8699	48.448	45.5781	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G3PD4	-5.174682239443019	56.90170096346454	62.0763832029	-6.56502537880754	58.98721567251128	65.5522410513	-7.196999533064158	59.935176903896206	67.132176437	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G3PD8	-67.27448646344301	-5.198103260535461	62.0763832029	-68.66482960280754	-3.1125885514887006	65.5522410513	-69.29680375706417	-2.1646273201038078	67.132176437	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	G5SD	-75.1608275423065	-6.81647363368219	68.3443539086	-53.733828853414906	-3.5093065515407886	50.2245223019	-54.55725226460094	-2.0060477868573727	52.5512044777	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	G6PDA	-20.7240975090497	-9.999999974752427e-07	20.724096509	-21.401608427222584	-9.99999993922529e-07	21.4016074272	-23.776149802185472	-9.999999974752427e-07	23.7761488022	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	G6PDHy	-26.8753	-0.0	26.8753	-28.7921	-0.0	28.7921	-29.6634	15.6867	45.3501	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GAL1PURI	-42.52445876884302	0.19510127793051169	42.7195600468	-43.91480190820752	0.8902728476127564	44.8050747558	-44.54677606246413	1.2062599247410688	45.7530359872	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GALACN	-36.781411639454994	15.764079416209533	52.5454910557	-38.52954481596207	16.10146094874922	54.6310057647	-39.324150805283466	16.254816190812715	55.5789669961	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GALKr	-43.7896	2.6449	46.4345	-43.8451	2.5084	46.3535	-45.8119	3.3367	49.1486	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GALU	-25.2044	-0.0	25.2044	-26.5947	-0.0	26.5947	-27.2267	-0.0	27.2267	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	GAPD	1.5279	56.8304	55.3025	-3.3083	-0.0	3.3083	-5.1949	-0.0	5.1949	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	GARFT	-43.2905	-0.0	43.2905	-44.6808	-0.0	44.6808	-45.3128	-0.0	45.3128	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	GBEZ	-61.0427893636806	46.835007595616744	107.877796959	-48.092486163277634	52.605887928670114	100.698374092	-49.17520543353521	55.22901485273348	104.404220286	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GCALDD	-91.97430443545478	-46.528191471556966	45.4461129639	-94.73448537175786	-55.0054790066949	39.7290063651	-95.98911307007745	-53.74153069793796	42.2475823721	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GF6PTA	-35.956840545497414	10.903989154477674	46.8608297	-44.451724534727916	12.294332293842182	56.7460568286	-46.8262659096908	12.926306448098781	59.7525723578	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GGLUGABDH	-59.45888238247477	-1.6565933350569857	57.8022890474	-61.37570632525168	-11.151184023377592	50.2245223019	-62.24699093560484	-9.695786458026888	52.5512044776	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GGLUGABH	-49.4686983979398	-2.1125096359204445	47.356188762	-55.32991275963207	-1.775128103380462	53.5547846563	-56.12451874895348	-1.621772861317286	54.5027458876	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GGLUPTO	-0.1809469844418672	44.20048950526976	44.3814364897	-0.5868911345026007	65.13471577786578	65.7216069124	-2.862345072869047	65.59473748686396	68.4570825597	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GGLUPTS	-80.32164119396452	-12.871350570697926	67.4502906233	-68.08691806760712	-5.709591384148148	62.3773266835	-69.4949010079902	-4.598998317698474	64.8959026903	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GGTT	-126.99910728744304	-70.74932434544522	56.249782942	-128.38945042680754	-72.10427673446857	56.2851736923	-129.02142458106417	-70.84498873105217	58.17643585	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GHMT	0.0	29.968	29.968	0.0	31.3583	31.3583	0.0	31.9903	31.9903	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GK1	-35.2302	-0.0	35.2302	-35.2857	-0.0	35.2857	-37.2525	-0.0	37.2525	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	GLCGSD	-99.03446712832196	-11.458648702214422	87.5758184261	-102.88852351847866	-11.836847243959863	91.0516762745	-104.64036733218627	-12.008755672025977	92.6316116602	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GLCP	30.19531919321591	131.13477390790956	100.939454715	20.77989024560118	96.2602867849018	75.4803965393	16.500149814867143	101.106889150114	84.6067393352	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GLCS1	-172.7609379138496	-46.14546479934812	126.615473115	-171.2551128892867	-41.6166453440937	129.638467545	-178.33715302010964	-39.55809104625081	138.779061974	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GLGC	-40.32378218958304	-8.790318721866726	31.5334634677	-41.71412532894753	-10.84044268057232	30.8736826484	-42.346099483204156	-9.897141754284217	32.4489577289	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	GLNS	-66.38562159763327	-16.450495159587675	49.935126438	-54.1303931288499	-6.912853315373427	47.2175398135	-55.52905545903939	-4.064331324718127	51.4647241343	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	GLNTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
